Month,Country,Arrivals
Sep-21,Bhutan,10
Dec-21,Bhutan,420
Jan-22,Bhutan,260
Feb-22,Bhutan,360
Mar-22,Bhutan,140
Apr-22,Bhutan,160
May-22,Bhutan,310
Jun-22,Bhutan,580
Jul-22,Bhutan,800
Aug-22,Bhutan,1090
Sep-22,Bhutan,590
Oct-22,Bhutan,680
Nov-22,Bhutan,1020
Dec-22,Bhutan,1350
Jan-23,Bhutan,2440
Feb-23,Bhutan,3030
Mar-23,Bhutan,1460
Apr-23,Bhutan,1200
May-23,Bhutan,1760
Jun-23,Bhutan,1770
Jul-23,Bhutan,2170
Aug-23,Bhutan,1260
Sep-23,Bhutan,920
Oct-23,Bhutan,1120
Nov-23,Bhutan,1360
Dec-23,Bhutan,1710
Jan-24,Bhutan,1940
Feb-24,Bhutan,2290
Mar-24,Bhutan,810
Apr-24,Bhutan,750
May-24,Bhutan,710
Jun-24,Bhutan,690
Jul-24,Bhutan,1010
Jan-19,India,62760
Feb-19,India,75000
Mar-19,India,63860
Apr-19,India,51990
May-19,India,62230
Jun-19,India,53800
Jul-19,India,53640
Aug-19,India,53110
Sep-19,India,49500
Oct-19,India,47530
Nov-19,India,60360
Dec-19,India,66210
Jan-20,India,62830
Feb-20,India,79000
Mar-20,India,38950
Apr-20,India,980
May-20,India,1310
Jun-20,India,1370
Jul-20,India,480
Aug-20,India,610
Sep-20,India,690
Oct-20,India,1070
Nov-20,India,1140
Dec-20,India,1720
Jan-21,India,1470
Feb-21,India,1550
Mar-21,India,1930
Apr-21,India,1800
May-21,India,1400
Jun-21,India,1810
Jul-21,India,1780
Aug-21,India,1510
Sep-21,India,950
Oct-21,India,1130
Nov-21,India,5060
Dec-21,India,22010
Jan-22,India,22260
Feb-22,India,27140
Mar-22,India,32210
Apr-22,India,45390
May-22,India,56330
Jun-22,India,46810
Jul-22,India,44260
Aug-22,India,53740
Sep-22,India,44480
Oct-22,India,47410
Nov-22,India,58620
Dec-22,India,60020
Jan-23,India,58720
Feb-23,India,76080
Mar-23,India,74870
Apr-23,India,60580
May-23,India,65480
Jun-23,India,61470
Jul-23,India,54520
Aug-23,India,50400
Sep-23,India,49140
Oct-23,India,47400
Nov-23,India,60830
Dec-23,India,73480
Jan-24,India,69220
Feb-24,India,84630
Mar-24,India,76500
Apr-24,India,62970
May-24,India,66620
Jun-24,India,61370
Jul-24,India,55490
Jan-19,Maldives,130
Feb-19,Maldives,170
Mar-19,Maldives,90
Apr-19,Maldives,80
May-19,Maldives,50
Jun-19,Maldives,90
Jul-19,Maldives,120
Aug-19,Maldives,130
Sep-19,Maldives,110
Oct-19,Maldives,120
Nov-19,Maldives,120
Dec-19,Maldives,180
Jan-20,Maldives,150
Feb-20,Maldives,130
Mar-20,Maldives,60
May-21,Maldives,10
Jun-21,Maldives,10
Dec-21,Maldives,10
Jan-22,Maldives,20
Feb-22,Maldives,40
Mar-22,Maldives,40
Apr-22,Maldives,50
May-22,Maldives,60
Jun-22,Maldives,60
Jul-22,Maldives,90
Aug-22,Maldives,50
Sep-22,Maldives,60
Oct-22,Maldives,60
Nov-22,Maldives,70
Dec-22,Maldives,130
Jan-23,Maldives,110
Feb-23,Maldives,150
Mar-23,Maldives,50
Apr-23,Maldives,70
May-23,Maldives,100
Jun-23,Maldives,130
Jul-23,Maldives,190
Aug-23,Maldives,90
Sep-23,Maldives,90
Oct-23,Maldives,120
Nov-23,Maldives,60
Dec-23,Maldives,110
Jan-24,Maldives,150
Feb-24,Maldives,170
Mar-24,Maldives,70
Apr-24,Maldives,120
May-24,Maldives,130
Jun-24,Maldives,100
Jul-24,Maldives,150
Jan-19,Nepal,4940
Feb-19,Nepal,8380
Mar-19,Nepal,8130
Apr-19,Nepal,5030
May-19,Nepal,6750
Jun-19,Nepal,5420
Jul-19,Nepal,6550
Aug-19,Nepal,5510
Sep-19,Nepal,5440
Oct-19,Nepal,6610
Nov-19,Nepal,9410
Dec-19,Nepal,9120
Jan-20,Nepal,4350
Feb-20,Nepal,8880
Mar-20,Nepal,5950
Apr-20,Nepal,60
May-20,Nepal,150
Jun-20,Nepal,250
Jul-20,Nepal,10
Sep-20,Nepal,10
Oct-20,Nepal,130
Nov-20,Nepal,90
Dec-20,Nepal,80
Jan-21,Nepal,80
Feb-21,Nepal,120
Mar-21,Nepal,110
Apr-21,Nepal,170
May-21,Nepal,110
Jun-21,Nepal,50
Jul-21,Nepal,60
Aug-21,Nepal,70
Sep-21,Nepal,40
Oct-21,Nepal,20
Nov-21,Nepal,490
Dec-21,Nepal,5780
Jan-22,Nepal,4160
Feb-22,Nepal,5080
Mar-22,Nepal,8350
Apr-22,Nepal,6950
May-22,Nepal,8560
Jun-22,Nepal,9090
Jul-22,Nepal,8590
Aug-22,Nepal,7670
Sep-22,Nepal,6390
Oct-22,Nepal,7210
Nov-22,Nepal,12790
Dec-22,Nepal,11680
Jan-23,Nepal,6140
Feb-23,Nepal,9990
Mar-23,Nepal,12930
Apr-23,Nepal,7820
May-23,Nepal,10760
Jun-23,Nepal,9410
Jul-23,Nepal,8250
Aug-23,Nepal,7760
Sep-23,Nepal,7350
Oct-23,Nepal,10270
Nov-23,Nepal,13950
Dec-23,Nepal,15230
Jan-24,Nepal,7790
Feb-24,Nepal,11020
Mar-24,Nepal,10310
Apr-24,Nepal,7630
May-24,Nepal,9550
Jun-24,Nepal,7580
Jul-24,Nepal,8020
Jan-19,Pakistan,6660
Feb-19,Pakistan,6980
Mar-19,Pakistan,5460
Apr-19,Pakistan,4700
May-19,Pakistan,3900
Jun-19,Pakistan,4300
Jul-19,Pakistan,4110
Aug-19,Pakistan,4790
Sep-19,Pakistan,4320
Oct-19,Pakistan,3850
Nov-19,Pakistan,4090
Dec-19,Pakistan,4840
Jan-20,Pakistan,6600
Feb-20,Pakistan,7990
Mar-20,Pakistan,4940
Apr-20,Pakistan,280
May-20,Pakistan,310
Jun-20,Pakistan,430
Jul-20,Pakistan,150
Aug-20,Pakistan,100
Sep-20,Pakistan,70
Oct-20,Pakistan,200
Nov-20,Pakistan,180
Dec-20,Pakistan,380
Jan-21,Pakistan,310
Feb-21,Pakistan,240
Mar-21,Pakistan,340
Apr-21,Pakistan,480
May-21,Pakistan,340
Jun-21,Pakistan,270
Jul-21,Pakistan,150
Aug-21,Pakistan,190
Sep-21,Pakistan,270
Oct-21,Pakistan,200
Nov-21,Pakistan,630
Dec-21,Pakistan,4060
Jan-22,Pakistan,2800
Feb-22,Pakistan,3870
Mar-22,Pakistan,4710
Apr-22,Pakistan,3010
May-22,Pakistan,4760
Jun-22,Pakistan,3990
Jul-22,Pakistan,3270
Aug-22,Pakistan,4750
Sep-22,Pakistan,4270
Oct-22,Pakistan,4800
Nov-22,Pakistan,5430
Dec-22,Pakistan,4860
Jan-23,Pakistan,4320
Feb-23,Pakistan,7610
Mar-23,Pakistan,8320
Apr-23,Pakistan,3880
May-23,Pakistan,6890
Jun-23,Pakistan,5560
Jul-23,Pakistan,6360
Aug-23,Pakistan,5540
Sep-23,Pakistan,4180
Oct-23,Pakistan,3770
Nov-23,Pakistan,4890
Dec-23,Pakistan,5070
Jan-24,Pakistan,5370
Feb-24,Pakistan,8060
Mar-24,Pakistan,5650
Apr-24,Pakistan,4830
May-24,Pakistan,5610
Jun-24,Pakistan,4920
Jul-24,Pakistan,5480
Jan-19,Sri Lanka,7370
Feb-19,Sri Lanka,7930
Mar-19,Sri Lanka,6330
Apr-19,Sri Lanka,7130
May-19,Sri Lanka,5110
Jun-19,Sri Lanka,4710
Jul-19,Sri Lanka,6300
Aug-19,Sri Lanka,6370
Sep-19,Sri Lanka,6060
Oct-19,Sri Lanka,6090
Nov-19,Sri Lanka,6290
Dec-19,Sri Lanka,9330
Jan-20,Sri Lanka,6900
Feb-20,Sri Lanka,7970
Mar-20,Sri Lanka,3730
Apr-20,Sri Lanka,60
May-20,Sri Lanka,130
Jun-20,Sri Lanka,80
Jul-20,Sri Lanka,40
Aug-20,Sri Lanka,50
Sep-20,Sri Lanka,110
Oct-20,Sri Lanka,90
Nov-20,Sri Lanka,80
Dec-20,Sri Lanka,200
Jan-21,Sri Lanka,190
Feb-21,Sri Lanka,130
Mar-21,Sri Lanka,170
Apr-21,Sri Lanka,200
May-21,Sri Lanka,260
Jun-21,Sri Lanka,210
Jul-21,Sri Lanka,180
Aug-21,Sri Lanka,120
Sep-21,Sri Lanka,130
Oct-21,Sri Lanka,130
Nov-21,Sri Lanka,740
Dec-21,Sri Lanka,2750
Jan-22,Sri Lanka,2350
Feb-22,Sri Lanka,3120
Mar-22,Sri Lanka,3820
Apr-22,Sri Lanka,4120
May-22,Sri Lanka,4480
Jun-22,Sri Lanka,3820
Jul-22,Sri Lanka,3650
Aug-22,Sri Lanka,4990
Sep-22,Sri Lanka,5410
Oct-22,Sri Lanka,4800
Nov-22,Sri Lanka,6280
Dec-22,Sri Lanka,7050
Jan-23,Sri Lanka,5190
Feb-23,Sri Lanka,7740
Mar-23,Sri Lanka,7500
Apr-23,Sri Lanka,6920
May-23,Sri Lanka,6630
Jun-23,Sri Lanka,6450
Jul-23,Sri Lanka,7310
Aug-23,Sri Lanka,6820
Sep-23,Sri Lanka,6570
Oct-23,Sri Lanka,6240
Nov-23,Sri Lanka,7380
Dec-23,Sri Lanka,8350
Jan-24,Sri Lanka,7690
Feb-24,Sri Lanka,9990
Mar-24,Sri Lanka,7880
Apr-24,Sri Lanka,7430
May-24,Sri Lanka,6850
Jun-24,Sri Lanka,7140
Jul-24,Sri Lanka,7380
Jan-19,Afghanistan,960
Feb-19,Afghanistan,1310
Mar-19,Afghanistan,1070
Apr-19,Afghanistan,1040
May-19,Afghanistan,1300
Jun-19,Afghanistan,1090
Jul-19,Afghanistan,810
Aug-19,Afghanistan,1190
Sep-19,Afghanistan,880
Oct-19,Afghanistan,1010
Nov-19,Afghanistan,1030
Dec-19,Afghanistan,1060
Jan-20,Afghanistan,840
Feb-20,Afghanistan,1350
Mar-20,Afghanistan,1120
Apr-20,Afghanistan,140
May-20,Afghanistan,220
Jun-20,Afghanistan,250
Jul-20,Afghanistan,50
Aug-20,Afghanistan,30
Sep-20,Afghanistan,50
Oct-20,Afghanistan,90
Nov-20,Afghanistan,160
Dec-20,Afghanistan,170
Jan-21,Afghanistan,110
Feb-21,Afghanistan,140
Mar-21,Afghanistan,390
Apr-21,Afghanistan,400
May-21,Afghanistan,280
Jun-21,Afghanistan,350
Jul-21,Afghanistan,330
Aug-21,Afghanistan,1000
Sep-21,Afghanistan,810
Oct-21,Afghanistan,250
Nov-21,Afghanistan,930
Dec-21,Afghanistan,580
Jan-22,Afghanistan,380
Feb-22,Afghanistan,880
Mar-22,Afghanistan,500
Apr-22,Afghanistan,550
May-22,Afghanistan,590
Jun-22,Afghanistan,820
Jul-22,Afghanistan,610
Aug-22,Afghanistan,1150
Sep-22,Afghanistan,950
Oct-22,Afghanistan,760
Nov-22,Afghanistan,1120
Dec-22,Afghanistan,1050
Jan-23,Afghanistan,450
Feb-23,Afghanistan,1080
Mar-23,Afghanistan,1400
Apr-23,Afghanistan,1050
May-23,Afghanistan,1270
Jun-23,Afghanistan,1690
Jul-23,Afghanistan,1020
Aug-23,Afghanistan,1720
Sep-23,Afghanistan,1390
Oct-23,Afghanistan,1560
Nov-23,Afghanistan,2070
Dec-23,Afghanistan,1710
Jan-24,Afghanistan,1510
Feb-24,Afghanistan,1870
Mar-24,Afghanistan,1750
Apr-24,Afghanistan,1190
May-24,Afghanistan,1840
Jun-24,Afghanistan,1500
Jul-24,Afghanistan,1530
Jan-19,Armenia,50
Feb-19,Armenia,30
Mar-19,Armenia,10
Apr-19,Armenia,20
May-19,Armenia,30
Jun-19,Armenia,30
Jul-19,Armenia,30
Aug-19,Armenia,20
Sep-19,Armenia,50
Oct-19,Armenia,30
Nov-19,Armenia,50
Dec-19,Armenia,70
Jan-20,Armenia,30
Feb-20,Armenia,30
Mar-20,Armenia,10
May-21,Armenia,10
Dec-21,Armenia,10
Jan-22,Armenia,10
Feb-22,Armenia,10
Mar-22,Armenia,20
Apr-22,Armenia,10
May-22,Armenia,20
Jun-22,Armenia,20
Jul-22,Armenia,20
Aug-22,Armenia,30
Sep-22,Armenia,10
Oct-22,Armenia,30
Nov-22,Armenia,50
Dec-22,Armenia,100
Jan-23,Armenia,30
Feb-23,Armenia,50
Mar-23,Armenia,40
Apr-23,Armenia,30
May-23,Armenia,30
Jun-23,Armenia,30
Jul-23,Armenia,30
Aug-23,Armenia,40
Sep-23,Armenia,20
Oct-23,Armenia,30
Nov-23,Armenia,90
Dec-23,Armenia,80
Jan-24,Armenia,30
Feb-24,Armenia,40
Mar-24,Armenia,40
Apr-24,Armenia,40
May-24,Armenia,20
Jun-24,Armenia,20
Jul-24,Armenia,40
Jan-19,Azerbaijan,50
Feb-19,Azerbaijan,20
Mar-19,Azerbaijan,30
Apr-19,Azerbaijan,30
May-19,Azerbaijan,30
Jun-19,Azerbaijan,30
Jul-19,Azerbaijan,40
Aug-19,Azerbaijan,20
Sep-19,Azerbaijan,30
Oct-19,Azerbaijan,40
Nov-19,Azerbaijan,40
Dec-19,Azerbaijan,30
Jan-20,Azerbaijan,60
Feb-20,Azerbaijan,30
Mar-20,Azerbaijan,20
Jun-21,Azerbaijan,10
Nov-21,Azerbaijan,10
Dec-21,Azerbaijan,10
Jan-22,Azerbaijan,20
Feb-22,Azerbaijan,10
Mar-22,Azerbaijan,10
Apr-22,Azerbaijan,30
May-22,Azerbaijan,10
Jun-22,Azerbaijan,20
Jul-22,Azerbaijan,20
Aug-22,Azerbaijan,30
Sep-22,Azerbaijan,20
Oct-22,Azerbaijan,30
Nov-22,Azerbaijan,40
Dec-22,Azerbaijan,30
Jan-23,Azerbaijan,20
Feb-23,Azerbaijan,30
Mar-23,Azerbaijan,60
Apr-23,Azerbaijan,30
May-23,Azerbaijan,30
Jun-23,Azerbaijan,30
Jul-23,Azerbaijan,30
Aug-23,Azerbaijan,40
Sep-23,Azerbaijan,40
Oct-23,Azerbaijan,40
Nov-23,Azerbaijan,60
Dec-23,Azerbaijan,70
Jan-24,Azerbaijan,40
Feb-24,Azerbaijan,40
Mar-24,Azerbaijan,40
Apr-24,Azerbaijan,30
May-24,Azerbaijan,40
Jun-24,Azerbaijan,40
Jul-24,Azerbaijan,30
Jan-19,Georgia,30
Feb-19,Georgia,20
Mar-19,Georgia,20
Apr-19,Georgia,20
May-19,Georgia,20
Jun-19,Georgia,20
Jul-19,Georgia,10
Aug-19,Georgia,20
Sep-19,Georgia,20
Oct-19,Georgia,40
Nov-19,Georgia,20
Dec-19,Georgia,30
Jan-20,Georgia,30
Feb-20,Georgia,30
Mar-20,Georgia,30
Aug-20,Georgia,10
Oct-20,Georgia,10
Jan-21,Georgia,10
Mar-21,Georgia,10
May-21,Georgia,10
Jun-21,Georgia,10
Jul-21,Georgia,10
Sep-21,Georgia,10
Nov-21,Georgia,10
Dec-21,Georgia,30
Jan-22,Georgia,10
Feb-22,Georgia,10
Mar-22,Georgia,20
Apr-22,Georgia,10
May-22,Georgia,20
Jun-22,Georgia,20
Jul-22,Georgia,20
Aug-22,Georgia,10
Sep-22,Georgia,20
Oct-22,Georgia,20
Nov-22,Georgia,30
Dec-22,Georgia,30
Jan-23,Georgia,30
Feb-23,Georgia,30
Mar-23,Georgia,20
Apr-23,Georgia,10
May-23,Georgia,20
Jun-23,Georgia,20
Jul-23,Georgia,20
Aug-23,Georgia,30
Sep-23,Georgia,30
Oct-23,Georgia,20
Nov-23,Georgia,30
Dec-23,Georgia,30
Jan-24,Georgia,20
Feb-24,Georgia,30
Mar-24,Georgia,20
Apr-24,Georgia,30
May-24,Georgia,20
Jun-24,Georgia,30
Jul-24,Georgia,80
Jan-19,Kazakhstan,250
Feb-19,Kazakhstan,160
Mar-19,Kazakhstan,180
Apr-19,Kazakhstan,100
May-19,Kazakhstan,100
Jun-19,Kazakhstan,130
Jul-19,Kazakhstan,160
Aug-19,Kazakhstan,140
Sep-19,Kazakhstan,160
Oct-19,Kazakhstan,150
Nov-19,Kazakhstan,150
Dec-19,Kazakhstan,310
Jan-20,Kazakhstan,210
Feb-20,Kazakhstan,180
Mar-20,Kazakhstan,90
Jul-20,Kazakhstan,10
Dec-20,Kazakhstan,10
Feb-21,Kazakhstan,10
Mar-21,Kazakhstan,10
Apr-21,Kazakhstan,20
May-21,Kazakhstan,10
Jul-21,Kazakhstan,10
Nov-21,Kazakhstan,10
Dec-21,Kazakhstan,30
Jan-22,Kazakhstan,50
Feb-22,Kazakhstan,100
Mar-22,Kazakhstan,70
Apr-22,Kazakhstan,70
May-22,Kazakhstan,40
Jun-22,Kazakhstan,90
Jul-22,Kazakhstan,100
Aug-22,Kazakhstan,100
Sep-22,Kazakhstan,140
Oct-22,Kazakhstan,140
Nov-22,Kazakhstan,160
Dec-22,Kazakhstan,230
Jan-23,Kazakhstan,170
Feb-23,Kazakhstan,210
Mar-23,Kazakhstan,130
Apr-23,Kazakhstan,110
May-23,Kazakhstan,110
Jun-23,Kazakhstan,170
Jul-23,Kazakhstan,230
Aug-23,Kazakhstan,160
Sep-23,Kazakhstan,180
Oct-23,Kazakhstan,160
Nov-23,Kazakhstan,210
Dec-23,Kazakhstan,330
Jan-24,Kazakhstan,280
Feb-24,Kazakhstan,210
Mar-24,Kazakhstan,220
Apr-24,Kazakhstan,150
May-24,Kazakhstan,100
Jun-24,Kazakhstan,140
Jul-24,Kazakhstan,240
Jan-19,Kyrgyzstan,30
Feb-19,Kyrgyzstan,30
Mar-19,Kyrgyzstan,30
Apr-19,Kyrgyzstan,10
May-19,Kyrgyzstan,20
Jun-19,Kyrgyzstan,20
Jul-19,Kyrgyzstan,30
Aug-19,Kyrgyzstan,30
Sep-19,Kyrgyzstan,20
Oct-19,Kyrgyzstan,30
Nov-19,Kyrgyzstan,20
Dec-19,Kyrgyzstan,50
Jan-20,Kyrgyzstan,40
Feb-20,Kyrgyzstan,20
Jan-22,Kyrgyzstan,10
Feb-22,Kyrgyzstan,10
Mar-22,Kyrgyzstan,10
Apr-22,Kyrgyzstan,10
May-22,Kyrgyzstan,10
Jun-22,Kyrgyzstan,10
Jul-22,Kyrgyzstan,20
Aug-22,Kyrgyzstan,20
Sep-22,Kyrgyzstan,30
Oct-22,Kyrgyzstan,20
Nov-22,Kyrgyzstan,30
Dec-22,Kyrgyzstan,20
Jan-23,Kyrgyzstan,20
Feb-23,Kyrgyzstan,30
Mar-23,Kyrgyzstan,20
Apr-23,Kyrgyzstan,30
May-23,Kyrgyzstan,20
Jun-23,Kyrgyzstan,30
Jul-23,Kyrgyzstan,30
Aug-23,Kyrgyzstan,20
Sep-23,Kyrgyzstan,40
Oct-23,Kyrgyzstan,30
Nov-23,Kyrgyzstan,30
Dec-23,Kyrgyzstan,40
Jan-24,Kyrgyzstan,20
Feb-24,Kyrgyzstan,30
Mar-24,Kyrgyzstan,20
Apr-24,Kyrgyzstan,70
May-24,Kyrgyzstan,20
Jun-24,Kyrgyzstan,30
Jul-24,Kyrgyzstan,20
Mar-19,Tajikistan,20
Apr-19,Tajikistan,10
Jul-19,Tajikistan,10
Aug-19,Tajikistan,10
Sep-19,Tajikistan,10
Nov-19,Tajikistan,10
Dec-19,Tajikistan,10
Jan-20,Tajikistan,10
Jan-22,Tajikistan,10
May-22,Tajikistan,10
Jul-22,Tajikistan,10
Oct-22,Tajikistan,10
Jan-23,Tajikistan,10
Mar-23,Tajikistan,10
Apr-23,Tajikistan,10
May-23,Tajikistan,10
Jul-23,Tajikistan,10
Aug-23,Tajikistan,10
Sep-23,Tajikistan,10
Oct-23,Tajikistan,20
Nov-23,Tajikistan,10
Dec-23,Tajikistan,10
Jan-24,Tajikistan,10
Feb-24,Tajikistan,20
Mar-24,Tajikistan,10
Apr-24,Tajikistan,10
May-24,Tajikistan,10
Jun-24,Tajikistan,10
Jul-24,Tajikistan,10
Jan-19,Turkmenistan,10
Jul-19,Turkmenistan,10
Aug-19,Turkmenistan,10
Sep-19,Turkmenistan,10
Dec-19,Turkmenistan,10
Nov-22,Turkmenistan,10
Dec-22,Turkmenistan,10
May-23,Turkmenistan,10
Jun-23,Turkmenistan,10
Aug-23,Turkmenistan,10
Sep-23,Turkmenistan,10
Oct-23,Turkmenistan,10
Dec-23,Turkmenistan,10
Jan-24,Turkmenistan,10
Feb-24,Turkmenistan,10
Mar-24,Turkmenistan,10
Apr-24,Turkmenistan,10
Jun-24,Turkmenistan,10
Jan-19,Uzbekistan,90
Feb-19,Uzbekistan,90
Mar-19,Uzbekistan,50
Apr-19,Uzbekistan,60
May-19,Uzbekistan,50
Jun-19,Uzbekistan,50
Jul-19,Uzbekistan,60
Aug-19,Uzbekistan,100
Sep-19,Uzbekistan,60
Oct-19,Uzbekistan,80
Nov-19,Uzbekistan,70
Dec-19,Uzbekistan,90
Jan-20,Uzbekistan,90
Feb-20,Uzbekistan,90
Mar-20,Uzbekistan,40
Dec-20,Uzbekistan,10
May-21,Uzbekistan,10
Sep-21,Uzbekistan,10
Nov-21,Uzbekistan,10
Dec-21,Uzbekistan,30
Jan-22,Uzbekistan,40
Feb-22,Uzbekistan,20
Mar-22,Uzbekistan,30
Apr-22,Uzbekistan,40
May-22,Uzbekistan,50
Jun-22,Uzbekistan,50
Jul-22,Uzbekistan,40
Aug-22,Uzbekistan,60
Sep-22,Uzbekistan,60
Oct-22,Uzbekistan,70
Nov-22,Uzbekistan,100
Dec-22,Uzbekistan,110
Jan-23,Uzbekistan,80
Feb-23,Uzbekistan,90
Mar-23,Uzbekistan,60
Apr-23,Uzbekistan,70
May-23,Uzbekistan,70
Jun-23,Uzbekistan,80
Jul-23,Uzbekistan,60
Aug-23,Uzbekistan,100
Sep-23,Uzbekistan,120
Oct-23,Uzbekistan,80
Nov-23,Uzbekistan,110
Dec-23,Uzbekistan,110
Jan-24,Uzbekistan,120
Feb-24,Uzbekistan,140
Mar-24,Uzbekistan,90
Apr-24,Uzbekistan,100
May-24,Uzbekistan,90
Jun-24,Uzbekistan,110
Jul-24,Uzbekistan,120
Jan-19,Canada,22720
Feb-19,Canada,26440
Mar-19,Canada,24630
Apr-19,Canada,17390
May-19,Canada,12460
Jun-19,Canada,10800
Jul-19,Canada,14240
Aug-19,Canada,13790
Sep-19,Canada,13730
Oct-19,Canada,17840
Nov-19,Canada,20800
Dec-19,Canada,25880
Jan-20,Canada,23070
Feb-20,Canada,24540
Mar-20,Canada,10640
Apr-20,Canada,60
May-20,Canada,70
Jun-20,Canada,110
Jul-20,Canada,130
Aug-20,Canada,80
Sep-20,Canada,150
Oct-20,Canada,210
Nov-20,Canada,240
Dec-20,Canada,230
Jan-21,Canada,270
Feb-21,Canada,170
Mar-21,Canada,200
Apr-21,Canada,210
May-21,Canada,330
Jun-21,Canada,330
Jul-21,Canada,280
Aug-21,Canada,140
Sep-21,Canada,140
Oct-21,Canada,110
Nov-21,Canada,570
Dec-21,Canada,1830
Jan-22,Canada,2820
Feb-22,Canada,2950
Mar-22,Canada,5070
Apr-22,Canada,6050
May-22,Canada,5790
Jun-22,Canada,5500
Jul-22,Canada,8110
Aug-22,Canada,8440
Sep-22,Canada,9070
Oct-22,Canada,11850
Nov-22,Canada,15080
Dec-22,Canada,17930
Jan-23,Canada,14760
Feb-23,Canada,18980
Mar-23,Canada,17700
Apr-23,Canada,13010
May-23,Canada,10200
Jun-23,Canada,8390
Jul-23,Canada,11380
Aug-23,Canada,10630
Sep-23,Canada,11070
Oct-23,Canada,15390
Nov-23,Canada,17540
Dec-23,Canada,21590
Jan-24,Canada,18920
Feb-24,Canada,22830
Mar-24,Canada,20380
Apr-24,Canada,14150
May-24,Canada,9600
Jun-24,Canada,9300
Jul-24,Canada,11210
Jan-19,USA,73100
Feb-19,USA,84270
Mar-19,USA,90430
Apr-19,USA,62590
May-19,USA,57150
Jun-19,USA,62600
Jul-19,USA,64500
Aug-19,USA,54230
Sep-19,USA,51040
Oct-19,USA,63730
Nov-19,USA,74660
Dec-19,USA,96040
Jan-20,USA,76770
Feb-20,USA,79460
Mar-20,USA,34420
Apr-20,USA,200
May-20,USA,300
Jun-20,USA,630
Jul-20,USA,530
Aug-20,USA,530
Sep-20,USA,680
Oct-20,USA,710
Nov-20,USA,780
Dec-20,USA,770
Jan-21,USA,900
Feb-21,USA,600
Mar-21,USA,1050
Apr-21,USA,800
May-21,USA,1030
Jun-21,USA,1720
Jul-21,USA,1010
Aug-21,USA,510
Sep-21,USA,380
Oct-21,USA,360
Nov-21,USA,1480
Dec-21,USA,4770
Jan-22,USA,6130
Feb-22,USA,6300
Mar-22,USA,13410
Apr-22,USA,17150
May-22,USA,19270
Jun-22,USA,24170
Jul-22,USA,27860
Aug-22,USA,26310
Sep-22,USA,29580
Oct-22,USA,38660
Nov-22,USA,49060
Dec-22,USA,59650
Jan-23,USA,52300
Feb-23,USA,66000
Mar-23,USA,61290
Apr-23,USA,43160
May-23,USA,39180
Jun-23,USA,44740
Jul-23,USA,53230
Aug-23,USA,49010
Sep-23,USA,36920
Oct-23,USA,52740
Nov-23,USA,59880
Dec-23,USA,79810
Jan-24,USA,67570
Feb-24,USA,82860
Mar-24,USA,83730
Apr-24,USA,48290
May-24,USA,40760
Jun-24,USA,51080
Jul-24,USA,44640
Jan-19,Argentina,2580
Feb-19,Argentina,2290
Mar-19,Argentina,2730
Apr-19,Argentina,1670
May-19,Argentina,1410
Jun-19,Argentina,1230
Jul-19,Argentina,1610
Aug-19,Argentina,1420
Sep-19,Argentina,1800
Oct-19,Argentina,1750
Nov-19,Argentina,2120
Dec-19,Argentina,2530
Jan-20,Argentina,2090
Feb-20,Argentina,2460
Mar-20,Argentina,1540
Apr-20,Argentina,60
May-20,Argentina,10
Jun-20,Argentina,10
Jul-20,Argentina,10
Aug-20,Argentina,10
Sep-20,Argentina,10
Oct-20,Argentina,70
Nov-20,Argentina,20
Dec-20,Argentina,30
Jan-21,Argentina,40
Feb-21,Argentina,30
Mar-21,Argentina,30
Apr-21,Argentina,20
May-21,Argentina,30
Jun-21,Argentina,40
Jul-21,Argentina,50
Aug-21,Argentina,70
Sep-21,Argentina,10
Oct-21,Argentina,10
Nov-21,Argentina,20
Dec-21,Argentina,140
Jan-22,Argentina,210
Feb-22,Argentina,230
Mar-22,Argentina,470
Apr-22,Argentina,990
May-22,Argentina,930
Jun-22,Argentina,1040
Jul-22,Argentina,900
Aug-22,Argentina,1390
Sep-22,Argentina,1430
Oct-22,Argentina,1270
Nov-22,Argentina,1770
Dec-22,Argentina,2190
Jan-23,Argentina,1760
Feb-23,Argentina,2010
Mar-23,Argentina,2100
Apr-23,Argentina,1750
May-23,Argentina,1750
Jun-23,Argentina,1620
Jul-23,Argentina,1460
Aug-23,Argentina,1870
Sep-23,Argentina,2130
Oct-23,Argentina,2190
Nov-23,Argentina,1840
Dec-23,Argentina,2240
Jan-24,Argentina,2640
Feb-24,Argentina,2290
Mar-24,Argentina,2390
Apr-24,Argentina,2200
May-24,Argentina,1800
Jun-24,Argentina,1360
Jul-24,Argentina,1500
Jan-19,Bolivia,40
Feb-19,Bolivia,50
Mar-19,Bolivia,40
Apr-19,Bolivia,40
May-19,Bolivia,30
Jun-19,Bolivia,30
Jul-19,Bolivia,30
Aug-19,Bolivia,30
Sep-19,Bolivia,20
Oct-19,Bolivia,50
Nov-19,Bolivia,50
Dec-19,Bolivia,70
Jan-20,Bolivia,40
Feb-20,Bolivia,50
Mar-20,Bolivia,20
Jan-22,Bolivia,10
Feb-22,Bolivia,10
Mar-22,Bolivia,10
Apr-22,Bolivia,10
May-22,Bolivia,10
Jun-22,Bolivia,10
Jul-22,Bolivia,20
Aug-22,Bolivia,30
Sep-22,Bolivia,30
Oct-22,Bolivia,30
